esbid,playId,sequence,state,dwn,qtr,desc,ydl_num,ydl_side,ydl_start,ydl_end,ydl_100,hash,ytg,off_formation,off_personnel,def_personnel,box_ngs,pru_ngs,air_yds_ngs,time_to_throw_ngs,route_ngs,drive_seq,drive_yds,drive_play_count,drive_result,drive_top,drive_fds,drive_inside20,drive_score,drive_start_qtr,drive_end_qtr,drive_yds_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_ydl,drive_end_ydl,drive_start_play_id,drive_end_play_id,series_seq,series_suc,series_result,gtg,score,score_type,score_team,play_clock,game_clock_start,game_clock_end,sec_rem_qtr,sec_rem_half,sec_rem_gm,pos_team,pos_team_id,off,def,review,play_type,play_type_nfl,play_type_ngs,next_play_type,player_fuml_pid,player_fuml_gsis,bc_pid,bc_gsis,psr_pid,psr_gsis,trg_pid,trg_gsis,intp_pid,intp_gsis,yds_gained,fum,fuml,int,sk,succ,comp,incomp,touchback,safety,penalty,lateral,tfl,rush,pass,solo_tk,assist_tk,special,special_play_type,pen_team,pen_yds,td,ret_td,pass_td,rush_td,td_tm,pass_yds,recv_yds,rush_yds,dot,yac,yaco,ret_yds,ret_tm,sg,nh,pap,qbd,qbk,qbs,qbru,sneak,scrm,qb_pressure,qb_pressure_ngs,qb_hit,qb_hurry,int_worthy,mbt,avsk,run_location,run_gap,option,fd,fd_rush,fd_pass,fd_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,back,xlm,db,box,boxdb,pru,blz,dblz,ep,epa,ep_succ,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,qb_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,xyac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,wpa,home_wp,away_wp,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,xyac_mean_yds,xyac_median_yds,xyac_succ_prob,xyac_fd_prob,ep_att,two_att,fg_att,kickoff_att,punt_att,fg_result,kick_distance,ep_result,tp_result,punt_blocked,home_to_rem,away_to_rem,pos_to_rem,def_to_rem,to,to_team,home_score,away_score,pos_score,def_score,score_diff,pos_score_post,def_score_post,score_diff_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_conv_prob,xpass_prob,pass_oe,cp,cpoe
2014010400,1,1,APPROVED,0,0,0,GAME,play_type_unknown,null,2310,1,2013,POST,0,1,null,null,0,null,null,null,null,null,,null,null,,0,0,PLAY_FROM_SCRIMMAGE,0,null,null,0,0,null,0,null,null,null,,GAME_START,1659657787,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,36,36,APPROVED,0,0,1,P.McAfee kicks 70 yards from IND 35 to KC -5. Q.Demps to KC 18 for 23 yards (J.McNary; S.Havili).,play_type_kickoff,IND,2200,1,2013,POST,0,1,35,IND,0,null,null,null,null,null,15:00,null,KC 18,IND 35,0,0,PLAY_FROM_SCRIMMAGE,0,82,14,0,0,null,0,null,null,null,21:35:28,KICK_OFF,1665516705,IND,KC,KOFF,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,58,58,APPROVED,1,0,0,(14:55) (Run formation) J.Charles right end to KC 23 for 5 yards (C.Redding).,play_type_rush,KC,2310,1,2013,POST,0,1,18,KC,10,null,null,null,null,null,14:55,null,KC 23,KC 18,0,0,PLAY_FROM_SCRIMMAGE,0,82,14,13,0,null,0,null,null,null,21:36:17,RUSH,1665516705,KC,IND,RUSH,null,null,JAMA-CHAR-2008-1986-12-27,00-0026213,null,null,null,null,null,null,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,79,79,APPROVED,2,0,0,(14:19) (Run formation) J.Charles left end to KC 29 for 6 yards (K.Sheppard).,play_type_rush,KC,2310,1,2013,POST,0,1,23,KC,5,null,null,null,null,null,14:19,null,KC 29,KC 23,1,0,PLAY_FROM_SCRIMMAGE,0,82,14,11,0,null,0,null,null,null,21:36:53,RUSH,1665516705,KC,IND,RUSH,null,null,JAMA-CHAR-2008-1986-12-27,00-0026213,null,null,null,null,null,null,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,100,100,APPROVED,1,0,0,(13:38) (Run formation) A.Smith pass short left to D.Bowe to KC 41 for 12 yards (V.Davis).,play_type_pass,KC,2310,1,2013,POST,0,1,29,KC,10,null,null,null,null,null,13:38,null,KC 41,KC 29,1,0,PLAY_FROM_SCRIMMAGE,0,82,14,0,0,null,0,null,null,null,21:37:34,PASS,1665516705,KC,IND,PASS,null,null,null,null,ALEX-SMIT-2005-1984-05-07,00-0023436,DWAY-BOWE-2007-1984-09-21,00-0025410,null,null,12,7,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12,12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,124,124,APPROVED,1,0,0,(13:02) A.Smith pass short left to K.Davis to KC 45 for 4 yards (L.Landry).,play_type_pass,KC,2310,1,2013,POST,0,1,41,KC,10,null,null,null,null,null,13:02,null,KC 45,KC 41,0,0,PLAY_FROM_SCRIMMAGE,0,82,14,10,0,null,0,null,null,null,21:38:10,PASS,1665516705,KC,IND,PASS,null,null,null,null,ALEX-SMIT-2005-1984-05-07,00-0023436,KNIL-DAVI-2013-1991-10-05,00-0030280,null,null,4,3,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,148,148,APPROVED,2,0,0,(12:21) (Shotgun) A.Smith scrambles right end to IND 39 for 16 yards (J.Chapman).,play_type_rush,KC,2310,1,2013,POST,0,1,45,KC,6,null,null,null,null,null,12:21,null,IND 39,KC 45,1,0,PLAY_FROM_SCRIMMAGE,0,82,14,10,0,null,0,null,null,null,21:38:51,RUSH,1665516705,KC,IND,RUSH,null,null,ALEX-SMIT-2005-1984-05-07,00-0023436,null,null,null,null,null,null,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,169,169,APPROVED,1,0,0,(11:40) (Run formation) J.Charles right end to IND 32 for 7 yards (G.Toler). KC-J.Charles was injured during the play. His return is Questionable.,play_type_rush,KC,2310,1,2013,POST,0,1,39,IND,10,null,null,null,null,null,11:40,null,IND 32,IND 39,0,0,PLAY_FROM_SCRIMMAGE,0,82,14,10,0,null,0,null,null,null,21:39:32,RUSH,1665516705,KC,IND,RUSH,null,null,JAMA-CHAR-2008-1986-12-27,00-0026213,null,null,null,null,null,null,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,193,193,APPROVED,2,0,0,(11:20) (Run formation) K.Davis right end pushed ob at IND 26 for 6 yards (A.Bethea).,play_type_rush,KC,2310,1,2013,POST,0,1,32,IND,3,null,null,null,null,null,11:20,null,IND 26,IND 32,1,0,PLAY_FROM_SCRIMMAGE,0,82,14,26,0,null,0,null,null,null,21:42:11,RUSH,1665516705,KC,IND,RUSH,null,null,KNIL-DAVI-2013-1991-10-05,00-0030280,null,null,null,null,null,null,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2014010400,219,219,APPROVED,1,0,0,(10:52) (Shotgun) A.Smith pass short left to D.McCluster ran ob at IND 21 for 5 yards (J.McNary).,play_type_pass,KC,2310,1,2013,POST,0,1,26,IND,10,null,null,null,null,null,10:52,null,IND 21,IND 26,0,0,PLAY_FROM_SCRIMMAGE,0,82,14,10,0,null,0,null,null,null,21:42:49,PASS,1665516705,KC,IND,PASS,null,null,null,null,ALEX-SMIT-2005-1984-05-07,00-0023436,DEXT-MCCL-2010-1988-08-25,00-0027651,null,null,5,-6,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
