esbid,playId,sequence,state,dwn,qtr,desc,ydl_num,ydl_side,ydl_start,ydl_end,ydl_100,hash,ytg,off_formation,off_personnel,def_personnel,box_ngs,pru_ngs,air_yds_ngs,time_to_throw_ngs,route_ngs,drive_seq,drive_yds,drive_play_count,drive_result,drive_top,drive_fds,drive_inside20,drive_score,drive_start_qtr,drive_end_qtr,drive_yds_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_ydl,drive_end_ydl,drive_start_play_id,drive_end_play_id,series_seq,series_suc,series_result,gtg,score,score_type,score_team,play_clock,game_clock_start,game_clock_end,sec_rem_qtr,sec_rem_half,sec_rem_gm,pos_team,pos_team_id,off,def,review,play_type,play_type_nfl,play_type_ngs,next_play_type,player_fuml_pid,player_fuml_gsis,bc_pid,bc_gsis,psr_pid,psr_gsis,trg_pid,trg_gsis,intp_pid,intp_gsis,yds_gained,fum,fuml,int,sk,succ,comp,incomp,touchback,safety,penalty,lateral,tfl,rush,pass,solo_tk,assist_tk,special,special_play_type,pen_team,pen_yds,td,ret_td,pass_td,rush_td,td_tm,pass_yds,recv_yds,rush_yds,dot,yac,yaco,ret_yds,ret_tm,sg,nh,pap,qbd,qbk,qbs,qbru,sneak,scrm,qb_pressure,qb_pressure_ngs,qb_hit,qb_hurry,int_worthy,mbt,avsk,run_location,run_gap,option,fd,fd_rush,fd_pass,fd_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,back,xlm,db,box,boxdb,pru,blz,dblz,ep,epa,ep_succ,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,qb_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,xyac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,wpa,home_wp,away_wp,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,xyac_mean_yds,xyac_median_yds,xyac_succ_prob,xyac_fd_prob,ep_att,two_att,fg_att,kickoff_att,punt_att,fg_result,kick_distance,ep_result,tp_result,punt_blocked,home_to_rem,away_to_rem,pos_to_rem,def_to_rem,to,to_team,home_score,away_score,pos_score,def_score,score_diff,pos_score_post,def_score_post,score_diff_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_conv_prob,xpass_prob,pass_oe,cp,cpoe
2020010400,1,1,APPROVED,0,0,0,GAME,play_type_unknown,null,0610,1,2019,POST,0,18,null,null,0,null,null,null,null,null,null,null,,,0,0,FREE_KICK,0,null,null,0,0,null,0,null,null,null,,GAME_START,1702935227,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2020010400,36,36,APPROVED,0,0,1,K.Fairbairn kicks 65 yards from HST 35 to end zone, Touchback.,play_type_kickoff,HOU,2120,1,2019,POST,0,18,35,HOU,0,null,null,null,null,null,null,1,BUF 25,HOU 35,0,0,FREE_KICK,0,75,6,10,0,null,0,null,null,null,21:35:27,KICK_OFF,1702935227,HOU,BUF,KOFF,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2020010400,51,51,APPROVED,1,0,0,(15:00) (Shotgun) J.Allen pass short right to D.Singletary pushed ob at BUF 32 for 7 yards (G.Conley; J.Addae).,play_type_pass,BUF,0610,1,2019,POST,0,18,25,BUF,10,SHOTGUN,2 RB, 1 TE, 2 WR,5,4,2 DL, 4 LB, 5 DB,null,1,BUF 32,BUF 25,0,0,FREE_KICK,0,75,6,6,0,null,0,null,null,null,21:36:19,PASS,1702935227,BUF,HOU,PASS,null,null,null,null,JOSH-ALLE-2018-1996-05-21,00-0034857,DEVI-SING-2019-1997-09-03,00-0035250,null,null,7,-4,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-5.78,1.434,SCREEN,ZONE_COVERAGE,COVER_4,0
2020010400,80,80,APPROVED,2,0,0,(14:31) (Shotgun) F.Gore left guard to BUF 36 for 4 yards (B.McKinney).,play_type_rush,BUF,0610,1,2019,POST,0,18,32,BUF,3,SHOTGUN,1 RB, 1 TE, 3 WR,7,null,2 DL, 4 LB, 5 DB,null,1,BUF 36,BUF 32,1,0,FREE_KICK,0,75,6,10,0,null,0,null,null,null,21:36:57,RUSH,1702935227,BUF,HOU,RUSH,null,null,FRAN-GORE-2005-1983-05-14,00-0023500,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2020010400,101,101,APPROVED,1,0,0,(13:51) D.Singletary left tackle to BUF 38 for 2 yards (B.McKinney).,play_type_rush,BUF,0610,1,2019,POST,0,18,36,BUF,10,SINGLEBACK,1 RB, 2 TE, 2 WR,8,null,3 DL, 4 LB, 4 DB,null,1,BUF 38,BUF 36,0,0,FREE_KICK,0,75,6,7,0,null,0,null,null,null,21:37:37,RUSH,1702935227,BUF,HOU,RUSH,null,null,DEVI-SING-2019-1997-09-03,00-0035250,null,null,null,null,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2020010400,122,122,APPROVED,2,0,0,(13:12) (Shotgun) J.Allen right end to HST 20 for 42 yards (J.Addae).,play_type_rush,BUF,0610,1,2019,POST,0,18,38,BUF,8,EMPTY,0 RB, 3 TE, 2 WR,7,null,3 DL, 4 LB, 4 DB,null,1,HOU 20,BUF 38,1,0,FREE_KICK,0,75,6,8,0,null,0,null,null,null,21:38:16,RUSH,1702935227,BUF,HOU,RUSH,null,null,JOSH-ALLE-2018-1996-05-21,00-0034857,null,null,null,null,null,null,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2020010400,143,143,APPROVED,1,0,0,(12:25) (Shotgun) J.Allen pass short middle to I.McKenzie pushed ob at HST 16 for 4 yards (V.Hargreaves).,play_type_pass,BUF,0610,1,2019,POST,0,18,20,HOU,10,SHOTGUN,1 RB, 1 TE, 3 WR,6,1,3 DL, 3 LB, 5 DB,null,1,HOU 16,HOU 20,0,0,FREE_KICK,0,75,6,4,0,null,0,null,null,null,21:39:03,PASS,1702935227,BUF,HOU,PASS,null,null,null,null,JOSH-ALLE-2018-1996-05-21,00-0034857,ISAI-MCKE-2017-1995-04-09,00-0033466,null,null,4,-4,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-3.73,0.801,CROSS,ZONE_COVERAGE,COVER_4,0
2020010400,172,172,APPROVED,2,0,0,(11:51) (Shotgun) J.Brown pass short left to J.Allen for 16 yards, TOUCHDOWN.,play_type_pass,BUF,0610,1,2019,POST,6,18,16,HOU,6,PISTOL,1 RB, 2 TE, 2 WR,8,3,3 DL, 4 LB, 4 DB,null,1,,HOU 16,1,0,FREE_KICK,0,75,6,4,0,null,1,TD,BUF,null,21:39:47,PASS,1702935227,BUF,HOU,PASS,null,null,null,null,JOHN-BROW-2014-1990-04-03,00-0031051,JOSH-ALLE-2018-1996-05-21,00-0034857,null,null,16,12,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,16,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10.34,4.355,FLAT,MAN_COVERAGE,COVER_1,0
2020010400,197,197,APPROVED,0,0,1,S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.,play_type_xp,BUF,0610,1,2019,POST,7,18,15,HOU,0,null,null,null,null,null,null,1,,HOU 15,0,0,FREE_KICK,0,75,6,3,0,null,1,PAT,BUF,null,21:40:39,XP_KICK,1702935227,BUF,HOU,FGXP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2020010400,213,213,APPROVED,0,0,1,S.Hauschka kicks 65 yards from BUF 35 to end zone, Touchback.,play_type_kickoff,BUF,0610,1,2019,POST,7,18,35,BUF,0,null,null,null,null,null,null,2,HOU 25,BUF 35,0,0,FREE_KICK,0,33,8,8,0,null,0,null,null,null,21:43:37,KICK_OFF,1702935227,BUF,HOU,KOFF,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2020010400,228,228,APPROVED,1,0,0,(11:41) (Shotgun) D.Watson pass short right to K.Stills to HST 30 for 5 yards (K.Johnson).,play_type_pass,HOU,2120,1,2019,POST,7,18,25,HOU,10,SHOTGUN,1 RB, 1 TE, 3 WR,6,4,4 DL, 2 LB, 5 DB,null,2,HOU 30,HOU 25,0,0,FREE_KICK,0,33,8,11,0,null,0,null,null,null,21:44:19,PASS,1702935227,HOU,BUF,PASS,null,null,null,null,DESH-WATS-2017-1995-09-14,00-0033537,KENN-STIL-2013-1992-04-22,00-0030085,null,null,5,4,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.92,1.796,OUT,ZONE_COVERAGE,COVER_3,0
2020010400,252,252,APPROVED,2,0,0,(11:08) (Shotgun) D.Johnson left guard to HST 49 for 19 yards (M.Hyde).,play_type_rush,HOU,2120,1,2019,POST,7,18,30,HOU,5,SHOTGUN,1 RB, 1 TE, 3 WR,6,null,4 DL, 2 LB, 5 DB,null,2,HOU 49,HOU 30,1,0,FREE_KICK,0,33,8,12,0,null,0,null,null,null,21:44:52,RUSH,1702935227,HOU,BUF,RUSH,null,null,DUKE-JOHN-2015-1993-09-23,00-0032257,null,null,null,null,null,null,19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
